8082,Other,Other,Other
8083,Other,pain,Muscle
8084,Component-Whole,claw,hammer
8085,Other,magazine,order
8086,Other,cards,deck
8087,Other,Other,Other
8088,Product-Producer,software,company
8089,Entity-Origin,nectar,papaya
8090,Message-Topic,volume,debate
8091,Other,custody,defendant
8092,Other,Other,Other
8093,Content-Container,cheese,dish
8094,Content-Container,castle,museum
8095,Other,clubs,ownership
8096,Entity-Destination,man,car
8097,Message-Topic,section,results
8098,Component-Whole,drawer,coffeemaker
8099,Other,container,probe
8100,Other,questions,audience
8101,Message-Topic,chapter,importance
8102,Instrument-Agency,device,station
8103,Entity-Origin,jointly,officers
8104,Other,beauty,book
8105,Other,hurricane,crude
8106,Message-Topic,studies,adults
8107,Cause-Effect,mutations,diseases
8108,Other,ripple,response
8109,Component-Whole,growth,tree
8110,Component-Whole,Capital,sewer
8111,Message-Topic,sciencefiction,science
8112,Content-Container,cat,trap
8113,Other,stories,dance
8114,Component-Whole,frames,manhole
8115,Component-Whole,smell,air
8116,Cause-Effect,laughing,joy
8117,Product-Producer,lines,author
8118,Other,tone,receiver
8119,Member-Collection,heavily,squad
8120,Other,telescope,telescope
8121,Entity-Destination,pulp,tub
8122,Entity-Origin,things,wood
8123,Entity-Origin,samples,milking
8124,Other,line,novel
8125,Message-Topic,speech,idea
8126,Entity-Origin,flour,rice
8127,Component-Whole,unleashes,body
8128,Other,Asteroid,disaster
8129,Other,farm,farm
8130,Other,laptop,plasticbag
8131,Other,operator,telephone
8132,Other,concerns,happiness
8133,Other,urodiles,toads
8134,Other,company,home
8135,Content-Container,camera,business
8136,Other,resources,organizations
8137,Member-Collection,animals,bladder
8138,Member-Collection,asses,coffle
8139,Entity-Origin,coloring,coat
8140,Component-Whole,Constitutionalist,arm
8141,Instrument-Agency,wire,electrician
8142,Entity-Origin,data,epochs
8143,Other,Other,Other
8144,Entity-Origin,parents,station
8145,Other,Department,chief
8146,Other,Other,Other
8147,Content-Container,boots,box
8148,Other,tourists,attractions
8149,Instrument-Agency,car,guy
8150,Other,fetus,fully
8151,Product-Producer,design,wife
8152,Other,circle,occured
8153,Member-Collection,rabbits,litter
8154,Other,anecdotes,birth
8155,Other,strategies,documents
8156,Other,soot,coating
8157,Component-Whole,plug,batterybox
8158,Other,Kingdom,visit
8159,Other,germs,presentation
8160,Other,publication,implications
8161,Other,drugs,document
8162,Other,bazooka,game
8163,Entity-Origin,model,example
8164,Other,ingredients,Researchers
8165,Entity-Destination,slowly,mug
8166,Cause-Effect,centralvacuum,canister
8167,Other,Other,Other
8168,Other,Other,Other
8169,Other,program,headquarters
8170,Other,Other,Other
8171,Entity-Destination,man,countries
8172,Other,team,keeper
8173,Entity-Origin,high-wheelers,type
8174,Other,terms,line
8175,Cause-Effect,cars,pollution
8176,Other,site,writer
8177,Entity-Destination,core,river
8178,Other,ranges,lithics
8179,Other,method,core
8180,Other,people,informative
8181,Entity-Destination,attributes,children
8182,Other,Other,Other
8183,Other,nurse,patient
8184,Other,person,content
8185,Content-Container,mushroom,mass
8186,Member-Collection,beaters,squad
8187,Content-Container,basket,pot
8188,Other,engineer,building
8189,Other,book,thesis
8190,Other,chicken,sandwiches
8191,Cause-Effect,Rain,cancellation
8192,Other,Other,Other
8193,Other,Other,Other
8194,Other,articles,website
8195,Message-Topic,sciencefiction,theory
8196,Cause-Effect,clustering,clusters
8197,Other,wine,reading
8198,Entity-Destination,song,unofficially
8199,Entity-Destination,dollars,trusts
8200,Product-Producer,pre-formatted,factory
8201,Component-Whole,wall,store
8202,Content-Container,body,bin
8203,Other,Other,Other
8204,Other,Other,Other
8205,Entity-Destination,containers,dam
8206,Member-Collection,starlings,lobe
8207,Other,Other,Other
8208,Content-Container,marbles,bottle
8209,Member-Collection,employee,net
8210,Member-Collection,friars,order
8211,Other,strings,Musicians
8212,Entity-Origin,oil,seed
8213,Other,Other,Other
8214,Other,Other,Other
8215,Other,sugar,soda
8216,Content-Container,soda,bottle
8217,Content-Container,money,jar
8218,Other,knights,banner
8219,Cause-Effect,terroristattack,crash
8220,Other,Other,Other
8221,Content-Container,wine,jeroboam
8222,Other,Other,Other
8223,Component-Whole,roles,Greeks
8224,Message-Topic,report,Conditions
8225,Component-Whole,animals,farm
8226,Member-Collection,vocalist,sound
8227,Content-Container,coin,plasticcase
8228,Member-Collection,penguins,parade
8229,Other,factories,sugar
8230,Component-Whole,chemicals,drilling
8231,Entity-Origin,information,Police
8232,Other,northwest,chain
8233,Other,Other,Other
8234,Cause-Effect,misuse,damage
8235,Other,Other,Other
8236,Other,on-screen,programming
8237,Component-Whole,combination,technique
8238,Component-Whole,bones,foot
8239,Cause-Effect,Seasonal,deprivation
8240,Cause-Effect,aircraft,impact
8241,Other,Other,Other
8242,Content-Container,water,carafe
8243,Component-Whole,stem,tree
8244,Other,gray,machine
8245,Other,damage,production
8246,Other,list,book
8247,Other,room,tableau
8248,Component-Whole,strings,protocol
8249,Other,issues,term
8250,Other,cake,mix
8251,Other,Other,Other
8252,Entity-Origin,gerbil,threat
8253,Cause-Effect,airstrike,explosions
8254,Component-Whole,backbone,ship
8255,Component-Whole,energy,difference
8256,Other,protocol,provisions
8257,Cause-Effect,highly,conflict
8258,Product-Producer,report,commission
8259,Instrument-Agency,engine,car
8260,Component-Whole,keys,grudge
8261,Other,Other,Other
8262,Entity-Destination,spam,clients
8263,Other,overpowering,plum
8264,Other,Other,Other
8265,Cause-Effect,tornado,tornado
8266,Other,friend,surfer
8267,Other,song,politicians
8268,Member-Collection,hoof,growth
8269,Other,Other,Other
8270,Entity-Destination,motives,trial
8271,Component-Whole,compeers,Todd
8272,Other,Other,Other
8273,Other,song,topics
8274,Member-Collection,seals,rookery
8275,Other,novel,forces
8276,Instrument-Agency,man,car
8277,Message-Topic,news,issues
8278,Instrument-Agency,ram,team
8279,Other,builder,stone
8280,Product-Producer,song,band
8281,Component-Whole,head,politicalparty
8282,Entity-Destination,leaves,street
8283,Other,pages,internet
8284,Instrument-Agency,Oxford,man
8285,Other,space,story
8286,Content-Container,brain,jar
8287,Member-Collection,flamingos,stand
8288,Cause-Effect,stress,loss
8289,Other,nation,mourning
8290,Message-Topic,film,cadaver
8291,Component-Whole,litter,box
8292,Other,news,agreement
8293,Component-Whole,stem,plant
8294,Instrument-Agency,ground,grandstand
8295,Component-Whole,creation,exhibit
8296,Entity-Origin,heroes,movies
8297,Other,petition,workers
8298,Entity-Destination,team,jungle
8299,Other,survey,people
8300,Other,Other,Other
8301,Other,running,shoes
8302,Other,kit,page
8303,Component-Whole,railing,deck
8304,Other,color,activation
8305,Other,labor,building
8306,Product-Producer,report,agreement
8307,Product-Producer,heart,artist
8308,Product-Producer,forum,craftsman
8309,Message-Topic,article,speech
8310,Product-Producer,televisionseries,writer
8311,Entity-Origin,cartload,peasant
8312,Other,Other,Other
8313,Message-Topic,discussion,issues
8314,Other,manufacturer,operator
8315,Message-Topic,law,position
8316,Other,emails,clutch
8317,Other,frame,photo
8318,Content-Container,soup,can
8319,Entity-Destination,shipments,stock
8320,Instrument-Agency,bloodpressure,doctor
8321,Other,problems,people
8322,Component-Whole,dancers,troupe
8323,Other,Other,Other
8324,Entity-Destination,hostname,primaryserver
8325,Component-Whole,rod,shell
8326,Other,meeting,hour
8327,Other,love,themes
8328,Other,Other,Other
8329,Other,Other,Other
8330,Product-Producer,poem,worker
8331,Member-Collection,lawyers,phalanx
8332,Other,wheelchair,series
8333,Other,laws,liberties
8334,Other,unemployment,times
8335,Other,Other,Other
8336,Other,grinding,base
8337,Other,Other,Other
8338,Cause-Effect,controversy,tickets
8339,Entity-Origin,excursions,harbour
8340,Content-Container,coffee,cup
8341,Other,arts,diversity
8342,Content-Container,opening,cask
8343,Other,Gateway,taxi
8344,Entity-Destination,song,player
8345,Content-Container,killer,cart
8346,Other,trash,toy
8347,Other,Other,Other
8348,Other,Other,Other
8349,Cause-Effect,companies,firm
8350,Other,cell,Bone
8351,Content-Container,money,red
8352,Member-Collection,computers,cluster
8353,Other,announcement,question
8354,Message-Topic,series,humans
8355,Content-Container,delivered,vesselbunker
8356,Other,nanoparticles,research
8357,Cause-Effect,collision,crashes
8358,Other,oscilloscopes,system
8359,Member-Collection,men,horde
8360,Other,water,earphones
8361,Cause-Effect,neck,pain
8362,Entity-Origin,beer,yeast
8363,Entity-Origin,boat,harbour
8364,Instrument-Agency,strings,player
8365,Instrument-Agency,anecdotes,workers
8366,Other,sheep,featured
8367,Entity-Destination,brains,dish
8368,Entity-Destination,storm,town
8369,Other,book,stories
8370,Other,committee,commission
8371,Component-Whole,fabric,umbrella
8372,Other,trail,blazes
8373,Other,bullet,damage
8374,Product-Producer,describing,musician
8375,Entity-Destination,files,software
8376,Entity-Destination,swans,regions
8377,Cause-Effect,Neuralgia,headache
8378,Product-Producer,storyboard,writer
8379,Other,Bibliometrics,researchevaluation
8380,Other,bear,legal
8381,Instrument-Agency,tools,mason
8382,Cause-Effect,earthquake,damage
8383,Entity-Destination,feet,floor
8384,Other,Other,Other
8385,Entity-Origin,turtles,shells
8386,Other,Other,Other
8387,Other,novel,student
8388,Other,patient,arm
8389,Message-Topic,part,techniques
8390,Component-Whole,flower,rainbow
8391,Cause-Effect,war,evacuation
8392,Other,point,Sharpener
8393,Entity-Origin,cadets,smiles
8394,Entity-Origin,chunks,airplane
8395,Component-Whole,strings,cello
8396,Other,argument,material
8397,Other,Other,Other
8398,Entity-Destination,Air,mouthpiece
8399,Other,units,associations
8400,Entity-Origin,crisis,boss
8401,Other,student,scholarship
8402,Cause-Effect,word,misinterpretation
8403,Cause-Effect,bombing,damage
8404,Cause-Effect,tsunami,scale
8405,Component-Whole,music,playing
8406,Other,Other,Other
8407,Other,team,team
8408,Other,tolerates,starch
8409,Cause-Effect,person,leakage
8410,Other,inquiry,century
8411,Other,bath,particle
8412,Content-Container,water,bottle
8413,Other,Other,Other
8414,Entity-Destination,industries,economies
8415,Member-Collection,plovers,congregation
8416,Component-Whole,coil,sensor
8417,Cause-Effect,Clinically,fractures
8418,Content-Container,coffin,case
8419,Other,fit,hams
8420,Other,paper,chronologically
8421,Other,bus,curb
8422,Message-Topic,GHz,field
8423,Entity-Destination,phone,toilet
8424,Instrument-Agency,leg,husband
8425,Other,coefficients,scales
8426,Product-Producer,book,writer
8427,Component-Whole,handgrip,micrometer
8428,Other,creations,chef
8429,Component-Whole,cylinder,engine
8430,Entity-Origin,squirrel,group
8431,Other,stay,shoe
8432,Other,land,river
8433,Other,movement,pictures
8434,Other,procedures,population
8435,Entity-Destination,aunt,bad
8436,Other,mind,scissors
8437,Other,event,plane
8438,Component-Whole,modules,system
8439,Other,stab,distress
8440,Other,changes,reforms
8441,Other,obscenity,cricket
8442,Other,immersed,spindle
8443,Other,chapel,house
8444,Other,dryer,outlet
8445,Content-Container,bag,locker
8446,Other,excavations,temple
8447,Other,Other,Other
8448,Other,meat,lychee
8449,Entity-Origin,metaphorically,riddle
8450,Other,support,stripes
8451,Product-Producer,dance,body
8452,Product-Producer,pendant,brotherhood
8453,Other,detention,prisoner
8454,Other,earth,grasshoppers
8455,Other,Other,Other
8456,Other,pouch,medallion
8457,Entity-Destination,needles,packs
8458,Other,rhinoceros,sculpture
8459,Other,instrument,attacker
8460,Product-Producer,Plants,laboratory
8461,Product-Producer,version,company
8462,Other,Other,Other
8463,Entity-Destination,offers,catalog
8464,Content-Container,heart,casket
8465,Content-Container,body,bin
8466,Other,company,export
8467,Other,hyperlink,field
8468,Entity-Destination,aid,areas
8469,Other,jail,fraud
8470,Component-Whole,Administration,arm
8471,Cause-Effect,energy,pollution
8472,Component-Whole,windshield,laser
8473,Cause-Effect,abuse,anger
8474,Content-Container,paper,deskdrawer
8475,Other,Other,Other
8476,Cause-Effect,debt,families
8477,Other,platform,hall
8478,Entity-Origin,terrorists,jail
8479,Message-Topic,newspaper,customers
8480,Component-Whole,filters,qualities
8481,Entity-Destination,soldiers,trainingcamp
8482,Member-Collection,fish,haul
8483,Product-Producer,featured,cousin
8484,Other,chivalry,warrior-knights
8485,Instrument-Agency,comment,shrinkage
8486,Cause-Effect,strike,death
8487,Other,rig,drilling
8488,Product-Producer,album,singer
8489,Entity-Destination,idea,Africa
8490,Content-Container,money,safe
8491,Instrument-Agency,Mozambique,Students
8492,Other,gate,jam
8493,Cause-Effect,gravitationalpull,Tides
8494,Cause-Effect,particles,streaks
8495,Other,Other,Other
8496,Entity-Destination,Animations,version
8497,Other,acidreflux,mouth
8498,Other,extinguishers,dust
8499,Component-Whole,photoreceptors,retina
8500,Other,half-life,drug
8501,Other,sections,types
8502,Content-Container,gun,box
8503,Cause-Effect,indigestion,pain
8504,Other,noun,word
8505,Content-Container,remote,desk
8506,Entity-Destination,cells,tissues
8507,Member-Collection,hogs,drove
8508,Entity-Destination,fall,troubles
8509,Other,kids,joy
8510,Message-Topic,listening,store
8511,Other,farmer,farm
8512,Cause-Effect,Stroke,death
8513,Entity-Origin,praise,albums
8514,Message-Topic,newsletter,fortnight
8515,Other,management,firm
8516,Other,threat,machine
8517,Entity-Origin,plant,storage
8518,Other,cells,poppy
8519,Product-Producer,affidavit,defendant
8520,Product-Producer,texts,flicker
8521,Cause-Effect,torment,pain
8522,Component-Whole,director,company
8523,Cause-Effect,braces,discomfort
8524,Other,tension,playwright
8525,Entity-Origin,community,positions
8526,Entity-Destination,flour,sacks
8527,Component-Whole,locomotive,train
8528,Content-Container,body,suitcase
8529,Other,cradle,parents
8530,Product-Producer,product,factory
8531,Other,ear,outer
8532,Other,galleries,artist
8533,Other,cats,developer
8534,Cause-Effect,students,distraction
8535,Cause-Effect,friend,light
8536,Other,Four,suffocation
8537,Other,glut,parrs
8538,Member-Collection,fans,crush
8539,Product-Producer,bookkeeper,organization
8540,Other,sensitively,sine
8541,Product-Producer,loss,factory
8542,Other,losses,Storms
8543,Entity-Origin,app,newspaper
8544,Other,Other,Other
8545,Other,drivers,toothpick
8546,Entity-Destination,cross,damage
8547,Other,Other,Other
8548,Component-Whole,beans,novel
8549,Component-Whole,seat,cockpit
8550,Other,line,aisle
8551,Cause-Effect,works,rendering
8552,Entity-Destination,medicine,food
8553,Instrument-Agency,function,Discussion
8554,Other,carton,wine
8555,Other,oil,fish
8556,Other,nose,fume
8557,Other,pyre,faint
8558,Entity-Destination,treadmill,station
8559,Other,Other,Other
8560,Entity-Origin,geometry,string
8561,Other,seeds,ovary
8562,Entity-Origin,girl,boy
8563,Message-Topic,document,facts
8564,Other,voltage,document
8565,Other,economy,concern
8566,Entity-Destination,artist,can
8567,Other,guy,map
8568,Other,seniors,positions
8569,Other,Other,Other
8570,Member-Collection,birds,volery
8571,Component-Whole,composition,areas
8572,Cause-Effect,rabbits,kindle
8573,Other,investigation,allegations
8574,Component-Whole,nose,man
8575,Entity-Destination,shuttles,space
8576,Content-Container,Jewelry,safe
8577,Member-Collection,groups,Cadre
8578,Product-Producer,kids,cast
8579,Other,Other,Other
8580,Other,Other,Other
8581,Other,cell,mechanisms
8582,Other,competition,children
8583,Product-Producer,statement,congress
8584,Component-Whole,blade,blade
8585,Other,diagram,range
8586,Other,gauge,car
8587,Product-Producer,text,Britannica
8588,Other,Other,Other
8589,Other,century,researchers
8590,Other,props,brotherhood
8591,Cause-Effect,waves,devastation
8592,Other,regulations,force
8593,Product-Producer,design,architects
8594,Other,oceans,oil
8595,Other,student,design
8596,Other,illness,growth
8597,Other,assassination,aftermath
8598,Other,cabinet,server
8599,Entity-Destination,topstitching,match
8600,Member-Collection,infantrymen,legion
8601,Product-Producer,company,fireman
8602,Cause-Effect,collision,fire
8603,Cause-Effect,animals,joy
8604,Member-Collection,papers,bibliography
8605,Component-Whole,mainmast,bark
8606,Other,next,candidate
8607,Other,Other,Other
8608,Cause-Effect,watching,joy
8609,Component-Whole,wall,dryer
8610,Other,boat,immigrant
8611,Other,explains,page
8612,Entity-Origin,taxes,years
8613,Content-Container,bottle,bottle
8614,Other,records,list
8615,Entity-Destination,girl,danger
8616,Other,flange,handles
8617,Other,drug,brain
8618,Entity-Destination,phone,stage
8619,Entity-Destination,files,folder
8620,Entity-Origin,gas,camp
8621,Cause-Effect,shipwreck,pollution
8622,Other,surfboard,nose
8623,Member-Collection,fumes,Inhalation
8624,Component-Whole,corridors,hospital
8625,Other,system,seminar
8626,Entity-Origin,film,documentary
8627,Other,Other,Other
8628,Other,researchers,symposium
8629,Other,custody,regulation
8630,Entity-Destination,ingredients,mixing
8631,Entity-Destination,deposits,wells
8632,Other,glands,prostate
8633,Other,problems,pollution
8634,Other,texts,exam
8635,Other,literature,guy
8636,Content-Container,cannabis,suitcase
8637,Other,Run,batter
8638,Other,oysters,net
8639,Other,topics,categories
8640,Other,ice,people
8641,Cause-Effect,powertrain,noise
8642,Product-Producer,blouses,factory
8643,Entity-Destination,Lymphoeytes,lymphatics
8644,Other,meal,kitchen
8645,Other,skip,bundle
8646,Other,Other,Other
8647,Other,diamond,necklace
8648,Cause-Effect,infection,awareness
8649,Member-Collection,player,orchestra
8650,Other,work,review
8651,Other,journal,approach
8652,Other,Other,Other
8653,Other,results,evidence
8654,Content-Container,data,tables
8655,Other,earth,Wind
8656,Member-Collection,investors,syndicate
8657,Member-Collection,1784-85,ewer
8658,Other,status,display
8659,Other,Other,Other
8660,Other,book,chapter
8661,Other,producers,devised
8662,Other,sources,range
8663,Entity-Destination,hunter,cave
8664,Other,barrels,coopers
8665,Other,buzzard,claws
8666,Component-Whole,shocks,car
8667,Other,strings,strings
8668,Member-Collection,expectations,fistful
8669,Member-Collection,goods,cache
8670,Entity-Destination,hardwire,brain
8671,Content-Container,pistol,box
8672,Other,tale,pair
8673,Other,gears,Already
8674,Other,Other,Other
8675,Component-Whole,roof,building
8676,Other,registration,law
8677,Other,bone,sore
8678,Other,solid,bar
8679,Other,manor,smallholdings
8680,Other,authorindex,package
8681,Other,fear,couple
8682,Other,tract,practices
8683,Other,outsiders,teeth
8684,Component-Whole,door,truck
8685,Other,Other,Other
8686,Cause-Effect,proxy,collapse
8687,Entity-Origin,growth,area
8688,Other,Other,Other
8689,Content-Container,equipment,cabinet
8690,Cause-Effect,earthquake,tsunami
8691,Cause-Effect,debate,execution
8692,Other,bed,switch
8693,Content-Container,taperecorder,cabinet
8694,Other,comedy,total
8695,Content-Container,pizza,trashbag
8696,Other,role,player
8697,Other,plank,shoulder
8698,Entity-Destination,electrodes,brain
8699,Other,Other,Other
8700,Product-Producer,self-portrait,pencil
8701,Other,preservation,grove
8702,Component-Whole,hinge,book
8703,Other,running,dowel
8704,Other,grain,drink
8705,Other,Other,Other
8706,Other,Other,Other
8707,Content-Container,books,suitcase
8708,Other,stress,ulcer
8709,Other,land,mother
8710,Other,Other,Other
8711,Product-Producer,call,colleague
8712,Other,parties,baboons
8713,Other,clutch,car
8714,Member-Collection,vultures,committee
8715,Content-Container,money,chest
8716,Entity-Origin,contention,northeast
8717,Product-Producer,numbers,bees
8718,Entity-Destination,couple,accounts
8719,Content-Container,recipe,safe
8720,Other,Other,Other
8721,Other,Other,Other
8722,Other,guy,story
8723,Other,headliner,stage
8724,Other,Other,Other
8725,Other,Other,Other
8726,Other,canteen,boy
8727,Other,male,mound
8728,Content-Container,milk,pail
8729,Other,readers,audience
8730,Other,slot,player
8731,Other,collapse,recession
8732,Instrument-Agency,objects,punks
8733,Other,Other,Other
8734,Entity-Origin,bourbon,barrel
8735,Other,stream,heads
8736,Cause-Effect,Lesions,weakness
8737,Other,researcher,categories
8738,Content-Container,money,bag
8739,Product-Producer,exhibition,groups
8740,Cause-Effect,death,cancellation
8741,Other,peacocks,group
8742,Other,man,outlet
8743,Entity-Destination,powder,cup
8744,Component-Whole,song,rapper
8745,Other,problems,policy
8746,Other,cross,arm
8747,Other,stack,stack
8748,Cause-Effect,bacteria,pneumonia
8749,Entity-Origin,show,slot
8750,Other,data,seniors
8751,Other,fly,flourish
8752,Cause-Effect,water,stain
8753,Other,side,station
8754,Cause-Effect,injury,bleeding
8755,Entity-Destination,team,territory
8756,Product-Producer,book,friend
8757,Entity-Destination,flour,bowl
8758,Entity-Destination,specimens,jar
8759,Other,companionship,chapter
8760,Entity-Destination,water,lakes
8761,Entity-Origin,insulin,pancreas
8762,Entity-Origin,insulin,pancreases
8763,Other,mother,basket
8764,Cause-Effect,caterpillars,disease
8765,Product-Producer,blown,vase
8766,Cause-Effect,missile,hole
8767,Other,speech,proposals
8768,Other,imaginations,films
8769,Product-Producer,vaccine,maker
8770,Content-Container,tape,box
8771,Content-Container,crack,humidor
8772,Entity-Destination,complexity,mix
8773,Other,property,rural
8774,Other,light,talent
8775,Cause-Effect,Prometheus,perturbations
8776,Instrument-Agency,spreadsheet,editor
8777,Content-Container,cream,cup
8778,Other,grid,diagrams
8779,Member-Collection,silica,skeleton
8780,Content-Container,medal,box
8781,Other,jobless,book
8782,Other,tools,data
8783,Other,port,workers
8784,Entity-Origin,maid,yesterd
8785,Other,binder,trials
8786,Other,systems,activities
8787,Entity-Origin,juice,orange
8788,Product-Producer,books,author
8789,Other,boy,story
8790,Instrument-Agency,exam,server
8791,Entity-Destination,concrete,new
8792,Entity-Destination,soldiers,battles
8793,Component-Whole,section,mast
8794,Other,box,lies
8795,Member-Collection,lions,pride
8796,Member-Collection,tick,bevy
8797,Other,Other,Other
8798,Other,Other,Other
8799,Entity-Origin,quote,email
8800,Entity-Destination,array,responder
8801,Other,employee,person
8802,Other,raised,statue
8803,Other,men,aldermen
8804,Cause-Effect,minutiae,personality
8805,Other,total,chains
8806,Content-Container,gun,safe
8807,Other,hammer,helve
8808,Component-Whole,nails,hand
8809,Component-Whole,porch,stoics
8810,Other,Other,Other
8811,Other,teachers,profiles
8812,Other,utilities,corruption
8813,Other,system,launcher
8814,Component-Whole,essays,book
8815,Other,gentamicin,water
8816,Content-Container,pig,crate
8817,Other,applications,employed
8818,Other,book,reminiscent
8819,Other,Other,Other
8820,Component-Whole,pin,wheel
8821,Other,Other,Other
8822,Other,body,congregation
8823,Other,therapist,way
8824,Member-Collection,applications,crush
8825,Entity-Destination,baby,home
8826,Message-Topic,evening,courage
8827,Entity-Destination,species,areas
8828,Instrument-Agency,gas,generally
8829,Cause-Effect,creatures,scare
8830,Message-Topic,film,insight
8831,Other,Other,Other
8832,Entity-Origin,word,root
8833,Other,butt,slowly
8834,Product-Producer,paper,thesis
8835,Instrument-Agency,cameras,photographers
8836,Entity-Origin,train,airport
8837,Other,teeth,shark
8838,Instrument-Agency,bottles,girls
8839,Member-Collection,warlocks,coven
8840,Other,flint,piece
8841,Cause-Effect,ban,debate
8842,Member-Collection,curs,cowardice
8843,Content-Container,latte,glass
8844,Message-Topic,chapter,impact
8845,Other,Other,Other
8846,Other,countries,wheat
8847,Content-Container,system,box
8848,Message-Topic,report,activities
8849,Entity-Destination,guests,wedding
8850,Other,society,Urgent
8851,Other,value,ranches
8852,Cause-Effect,sand,problems
8853,Entity-Origin,name,series
8854,Member-Collection,asteroids,belt
8855,Other,blend,drinking
8856,Content-Container,chabazite,U-tube
8857,Cause-Effect,oil,spill
8858,Other,outdoor,Use
8859,Cause-Effect,collision,damage
8860,Entity-Destination,general,role
8861,Other,Other,Other
8862,Other,disposes,area
8863,Other,depression,cocaine
8864,Component-Whole,areas,kingdom
8865,Component-Whole,railing,bridge
8866,Other,rules,referee
8867,Entity-Destination,squatters,building
8868,Component-Whole,greenhouses,farm
8869,Product-Producer,clauses,framers
8870,Entity-Destination,tube,magnet
8871,Product-Producer,issues,coterie
8872,Product-Producer,construction,builder
8873,Other,heel,leg
8874,Other,Other,Other
8875,Entity-Origin,electricity,wind
8876,Other,snakes,pit
8877,Other,lambs,1984
8878,Entity-Origin,clip,series
8879,Cause-Effect,exploitation,suffering
8880,Other,literature,development
8881,Content-Container,body,drum
8882,Other,spirits,maize
8883,Component-Whole,fence,neighbour
8884,Component-Whole,seated,mechanism
8885,Other,riots,gangs
8886,Entity-Origin,addition,tablet
8887,Message-Topic,films,results
8888,Other,art,purchase
8889,Cause-Effect,germs,hand-washing
8890,Entity-Origin,neologisms,literature
8891,Content-Container,body,suitcase
8892,Message-Topic,program,research
8893,Other,rotors,horses
8894,Entity-Origin,Responses,provosts
8895,Other,Other,Other
8896,Other,Other,Other
8897,Member-Collection,woodpeckers,descent
8898,Entity-Destination,setup,chimney
8899,Entity-Origin,jam,Strawberry
8900,Other,persons,key
8901,Other,geographical,book
8902,Other,independents,platform
8903,Other,poison,milk
8904,Other,track,times
8905,Entity-Origin,assignment,office
8906,Member-Collection,agents,society
8907,Product-Producer,valley,producer
8908,Other,talks,talks
8909,Member-Collection,Greek,weaving
8910,Other,Other,Other
8911,Other,sergeant,salary
8912,Message-Topic,report,conditions
8913,Message-Topic,message,soldier
8914,Other,key,growth
8915,Other,Other,Other
8916,Other,album,sessions
8917,Other,Other,Other
8918,Entity-Destination,engineer,software
8919,Message-Topic,discussion,market
8920,Product-Producer,software,company
8921,Cause-Effect,Kahlua,fire
8922,Product-Producer,film,maker
8923,Other,trousers,pocket
8924,Product-Producer,temple,monk
8925,Other,president,corporation
8926,Other,Other,Other
8927,Component-Whole,advertisingagency,wondering
8928,Message-Topic,meds,nails
8929,Cause-Effect,lure,hand
8930,Content-Container,gas,cylinder
8931,Other,ideas,television
8932,Component-Whole,plug,valve
8933,Message-Topic,sister,cradle
8934,Member-Collection,piglets,farrow
8935,Component-Whole,department,store
8936,Instrument-Agency,saws,manufacturers
