8167,Member-Collection,cadets,corps
8168,Component-Whole,cable,mounts
8169,Other,T-4,headquarters
8170,Other,changes,Analysts
8171,Entity-Destination,man,countries
8172,Product-Producer,keeper,team
8173,Entity-Origin,high-wheelers,type
8174,Component-Whole,line,terms
8175,Cause-Effect,cars,pollution
8176,Other,writer,site
8177,Entity-Destination,core,river
8178,Other,lithics,ranges
8179,Component-Whole,method,core
8180,Component-Whole,people,history
8181,Entity-Destination,attributes,children
8182,Other,basket,bee
8183,Other,arm,nurse
8184,Other,person,content
8185,Content-Container,mushroom,mass
8186,Member-Collection,beaters,squad
8187,Entity-Destination,potatoes,basket
8188,Other,engineer,building
8189,Other,book,thesis
8190,Instrument-Agency,pieces,busy
8191,Cause-Effect,Rain,cancellation
8192,Other,society,education
8193,Other,roundtables,format
8194,Other,articles,individuals
8195,Other,science,theory
8196,Other,clusters,clustering
8197,Other,Other,Other
8198,Entity-Destination,song,unofficially
8199,Entity-Destination,dollars,estate
8200,Product-Producer,pre-formatted,factory
8201,Other,Other,Other
8202,Content-Container,body,bin
8203,Other,congressman,ticket
8204,Product-Producer,sound,venom
8205,Entity-Destination,containers,dam
8206,Member-Collection,starlings,lobe
8207,Other,Other,Other
8208,Content-Container,marbles,bottle
8209,Other,employee,net
8210,Member-Collection,friars,order
8211,Other,strings,Musicians
8212,Entity-Origin,oil,seed
8213,Other,Other,Other
8214,Other,Other,Other
8215,Entity-Origin,soda,cane
8216,Content-Container,soda,bottle
8217,Content-Container,money,jar
8218,Other,knights,banner
8219,Cause-Effect,terroristattack,crash
8220,Message-Topic,criticism,Church
8221,Content-Container,wine,jeroboam
8222,Other,facility,end
8223,Component-Whole,roles,Greeks
8224,Other,report,Conditions
8225,Component-Whole,animals,farm
8226,Other,combination,sound
8227,Content-Container,coin,plasticcase
8228,Member-Collection,penguins,parade
8229,Other,Other,Other
8230,Component-Whole,chemicals,drilling
8231,Entity-Origin,information,Police
8232,Entity-Origin,evidence,chain
8233,Other,evidence,investigations
8234,Cause-Effect,misuse,damage
8235,Other,Other,Other
8236,Other,on-screen,programming
8237,Other,combination,technique
8238,Other,foot,bones
8239,Cause-Effect,Seasonal,deprivation
8240,Cause-Effect,aircraft,impact
8241,Other,Other,Other
8242,Content-Container,water,carafe
8243,Component-Whole,stem,tree
8244,Other,box,machine
8245,Other,weekend,production
8246,Other,philosopher,book
8247,Other,room,tableau
8248,Component-Whole,strings,protocol
8249,Other,procedural,issues
8250,Entity-Destination,mix,cake
8251,Other,Other,Other
8252,Entity-Origin,gerbil,threat
8253,Other,explosions,airstrike
8254,Component-Whole,backbone,ship
8255,Other,tides,energy
8256,Other,protocol,parties
8257,Cause-Effect,polluted,conflict
8258,Product-Producer,report,revenues
8259,Component-Whole,engine,car
8260,Other,charges,driver
8261,Other,phases,book
8262,Entity-Destination,spam,clients
8263,Entity-Origin,syrup,plum
8264,Other,news,law
8265,Cause-Effect,tornado,damage
8266,Entity-Destination,friend,surfer
8267,Other,song,politicians
8268,Member-Collection,hoof,growth
8269,Other,Other,Other
8270,Entity-Destination,motives,trial
8271,Component-Whole,compeers,Todd
8272,Other,legal,citizen
8273,Other,song,topics
8274,Member-Collection,seals,rookery
8275,Other,forces,trilogy
8276,Entity-Destination,car,river
8277,Message-Topic,news,issues
8278,Other,door,team
8279,Other,mausoleums,builder
8280,Product-Producer,song,band
8281,Member-Collection,head,politicalparty
8282,Entity-Destination,leaves,street
8283,Other,book,internet
8284,Other,water,man
8285,Other,Other,Other
8286,Content-Container,brain,jar
8287,Member-Collection,flamingos,stand
8288,Cause-Effect,stress,loss
8289,Other,mourning,nation
8290,Message-Topic,film,cadaver
8291,Other,box,litter
8292,Other,agreement,news
8293,Component-Whole,stem,plant
8294,Instrument-Agency,ground,grandstand
8295,Other,exhibit,creation
8296,Other,doom,heroes
8297,Other,petition,workers
8298,Entity-Destination,team,jungle
8299,Other,people,survey
8300,Other,Other,Other
8301,Other,running,shoes
8302,Other,kit,pilot
8303,Other,deck,railing
8304,Other,color,activation
8305,Other,labor,building
8306,Product-Producer,report,agreement
8307,Product-Producer,heart,artist
8308,Other,craftsman,forum
8309,Message-Topic,article,speech
8310,Product-Producer,televisionseries,writer
8311,Other,Other,Other
8312,Cause-Effect,dispersion,rainbow
8313,Message-Topic,discussion,issues
8314,Other,manufacturer,operator
8315,Other,matter,position
8316,Other,emails,pile
8317,Other,Other,Other
8318,Other,soup,can
8319,Entity-Destination,shipments,stock
8320,Other,blood,doctor
8321,Other,problems,people
8322,Member-Collection,dancers,troupe
8323,Other,corporation,every
8324,Entity-Destination,hostname,primaryserver
8325,Other,rod,shell
8326,Other,meeting,hour
8327,Other,love,themes
8328,Other,promotion,articles
8329,Other,business,meeting
8330,Product-Producer,poem,worker
8331,Member-Collection,lawyers,phalanx
8332,Other,team,Desperados
8333,Other,liberties,laws
8334,Other,unemployment,now
8335,Other,Other,Other
8336,Message-Topic,grinding,base
8337,Product-Producer,coffin,boy
8338,Other,tickets,controversy
8339,Entity-Origin,excursions,harbour
8340,Content-Container,coffee,cup
8341,Component-Whole,play,diversity
8342,Other,cask,opening
8343,Other,taxi,family
8344,Entity-Destination,song,player
8345,Other,cart,body
8346,Other,trash,toy
8347,Other,Other,Other
8348,Other,sky,souffle
8349,Other,companies,firm
8350,Other,cell,Bone
8351,Other,Other,Other
8352,Component-Whole,computers,machine
8353,Other,Other,Other
8354,Other,Relationships,humans
8355,Other,vessel,fuel
8356,Other,nanoparticles,research
8357,Cause-Effect,collision,crashes
8358,Other,oscilloscopes,system
8359,Member-Collection,men,horde
8360,Other,so,earphones
8361,Cause-Effect,neck,pain
8362,Other,beer,yeast
8363,Entity-Origin,boat,harbour
8364,Other,player,strings
8365,Other,book,workers
8366,Other,sheep,movie
8367,Entity-Destination,brains,dish
8368,Entity-Destination,storm,town
8369,Other,book,stories
8370,Other,committee,commission
8371,Other,umbrella,ribs
8372,Other,trail,blazes
8373,Cause-Effect,depends,damage
8374,Product-Producer,album,musician
8375,Entity-Destination,files,software
8376,Entity-Destination,swans,regions
8377,Cause-Effect,Neuralgia,headache
8378,Other,LandCruiser,writer
8379,Other,Bibliometrics,researchevaluation
8380,Other,Other,Other
8381,Instrument-Agency,tools,mason
8382,Cause-Effect,earthquake,damage
8383,Entity-Destination,feet,floor
8384,Entity-Destination,aunt,caresuffering
8385,Other,turtles,shells
8386,Other,controls,dishwasher
8387,Other,novel,student
8388,Other,arm,examiner
8389,Message-Topic,part,techniques
8390,Other,loom,rainbow
8391,Cause-Effect,war,evacuation
8392,Other,pencil,Sharpener
8393,Entity-Origin,cadets,training
8394,Entity-Origin,chunks,airplane
8395,Component-Whole,strings,cello
8396,Other,argument,material
8397,Instrument-Agency,next,couple
8398,Entity-Destination,Air,mouthpiece
8399,Instrument-Agency,receiverships,associations
8400,Entity-Origin,crisis,boss
8401,Other,student,scholarship
8402,Cause-Effect,word,misinterpretation
8403,Other,reactor,damage
8404,Cause-Effect,tsunami,death
8405,Other,satisfaction,playing
8406,Component-Whole,backpage,paper
8407,Other,team,team
8408,Other,Other,Other
8409,Cause-Effect,person,leakage
8410,Other,century,inquiry
8411,Other,continuum,particle
8412,Content-Container,water,bottle
8413,Other,road,Transport
8414,Other,dirty,economies
8415,Member-Collection,plovers,congregation
8416,Component-Whole,coil,sensor
8417,Other,Other,Other
8418,Content-Container,coffin,case
8419,Other,Other,Other
8420,Other,chronologically,paper
8421,Message-Topic,curb,bus
8422,Other,cells,GHz
8423,Entity-Destination,phone,toilet
8424,Instrument-Agency,leg,husband
8425,Other,coefficients,scales
8426,Product-Producer,book,writer
8427,Cause-Effect,handgrip,circumference
8428,Other,creations,chef
8429,Component-Whole,cylinder,engine
8430,Entity-Origin,squirrel,mushrooms
8431,Other,stay,shoe
8432,Other,land,river
8433,Other,pictures,movement
8434,Component-Whole,population,procedures
8435,Entity-Destination,aunt,health
8436,Other,Other,Other
8437,Other,Other,Other
8438,Component-Whole,modules,system
8439,Other,stab,fear
8440,Other,changes,majority
8441,Other,obscenity,cricket
8442,Component-Whole,spindle,areometer
8443,Component-Whole,chapel,house
8444,Other,plug,oven
8445,Content-Container,bag,locker
8446,Other,Other,Other
8447,Other,Other,Other
8448,Other,note,lychee
8449,Entity-Origin,answermetaphorically,riddle
8450,Other,scum,support
8451,Other,dance,company
8452,Other,brotherhood,clues
8453,Other,detention,prisoner
8454,Other,burrow,grasshoppers
8455,Other,embargo,suffering
8456,Other,pouch,medallion
8457,Entity-Destination,needles,packs
8458,Other,craftsmen,sculpture
8459,Other,Other,Other
8460,Product-Producer,Plants,laboratory
8461,Product-Producer,version,company
8462,Component-Whole,drawing,blackboard
8463,Entity-Destination,offers,catalog
8464,Content-Container,heart,casket
8465,Content-Container,body,bin
8466,Other,Other,Other
8467,Entity-Destination,hyperlink,field
8468,Entity-Destination,aid,areas
8469,Other,dollar,jail
8470,Component-Whole,Administration,arm
8471,Cause-Effect,energy,pollution
8472,Instrument-Agency,planes,plane
8473,Cause-Effect,abuse,anger
8474,Content-Container,paper,deskdrawer
8475,Other,queen,temple
8476,Cause-Effect,debt,stress
8477,Component-Whole,arrangement,hall
8478,Entity-Origin,terrorists,jail
8479,Other,selections,newspaper
8480,Other,filters,leaflet
8481,Entity-Destination,soldiers,camp
8482,Member-Collection,caught,haul
8483,Message-Topic,featured,cousin
8484,Other,bombs,warrior-knights
8485,Other,Other,Other
8486,Cause-Effect,strike,death
8487,Other,rig,drilling
8488,Product-Producer,album,singer
8489,Other,power,idea
8490,Content-Container,money,safe
8491,Other,Mozambique,Students
8492,Other,jam,trucks
8493,Cause-Effect,pull,Tides
8494,Cause-Effect,particles,streaks
8495,Other,sub-committee,Changes
8496,Entity-Destination,Animations,version
8497,Other,mouth,acid
8498,Component-Whole,dust,alarm
8499,Component-Whole,photoreceptors,retina
8500,Other,half-life,drug
8501,Other,types,features
8502,Content-Container,gun,box
8503,Cause-Effect,indigestion,pain
8504,Entity-Origin,word,noun
8505,Content-Container,husband,desk
8506,Entity-Destination,cells,tissues
8507,Member-Collection,hogs,drove
8508,Other,Other,Other
8509,Other,kids,joy
8510,Other,store,afternoon
8511,Other,farm,farmer
8512,Cause-Effect,Stroke,death
8513,Entity-Origin,photos,albums
8514,Other,fortnight,newsletter
8515,Other,information,management
8516,Message-Topic,machine,threat
8517,Other,storage,plant
8518,Product-Producer,poppy,cells
8519,Product-Producer,affidavit,defendant
8520,Cause-Effect,candles,flicker
8521,Cause-Effect,torment,pain
8522,Component-Whole,director,company
8523,Cause-Effect,braces,discomfort
8524,Other,playwright,tension
8525,Member-Collection,power,positions
8526,Entity-Destination,flour,sacks
8527,Component-Whole,locomotive,train
8528,Content-Container,body,suitcase
8529,Other,cradle,parents
8530,Other,factory,product
8531,Other,ear,outer
8532,Message-Topic,galleries,work
8533,Other,Other,Other
8534,Cause-Effect,students,distraction
8535,Cause-Effect,friend,light
8536,Other,entrapments,Four
8537,Other,glut,parrs
8538,Member-Collection,fans,crush
8539,Product-Producer,bookkeeper,organization
8540,Entity-Origin,sensitively,sine
8541,Product-Producer,pie,factory
8542,Other,losses,earthquakes
8543,Entity-Origin,app,newspaper
8544,Other,Other,Other
8545,Other,drivers,toothpick
8546,Other,site,base
8547,Other,cover,assembly
8548,Other,novel,cocoabeans
8549,Other,cockpit,opening
8550,Other,viewingline,aisle
8551,Cause-Effect,works,rendering
8552,Entity-Destination,medicine,food
8553,Other,function,Discussion
8554,Other,carton,wine
8555,Other,Other,Other
8556,Cause-Effect,fume,nose
8557,Other,pyre,flame
8558,Other,station,treadmill
8559,Other,Other,Other
8560,Entity-Origin,geometry,string
8561,Other,seeds,pistil
8562,Entity-Origin,girl,boy
8563,Message-Topic,document,facts
8564,Other,voltage,document
8565,Other,economy,voters
8566,Entity-Destination,escapeartist,can
8567,Other,guy,map
8568,Other,seniors,positions
8569,Other,20th,answer
8570,Member-Collection,birds,volery
8571,Component-Whole,composition,areas
8572,Member-Collection,rabbits,kindle
8573,Other,investigation,allegations
8574,Entity-Origin,boots,nose
8575,Entity-Destination,shuttles,space
8576,Content-Container,deadbolt,safe
8577,Other,Cadre,groups
8578,Other,audience,cast
8579,Other,Other,Other
8580,Other,lineup,memo
8581,Other,Other,Other
8582,Other,children,competition
8583,Product-Producer,statement,congress
8584,Component-Whole,blade,sword
8585,Other,diagram,range
8586,Other,gauge,dashboard
8587,Other,encyclopedia,Britannica
8588,Other,Other,Other
8589,Instrument-Agency,forum,researchers
8590,Other,guns,brotherhood
8591,Cause-Effect,waves,devastation
8592,Other,regulations,force
8593,Product-Producer,design,architects
8594,Cause-Effect,oil,oceans
8595,Product-Producer,design,student
8596,Other,illness,growth
8597,Other,assassination,Robert
8598,Other,cabinet,server
8599,Other,topstitching,match
8600,Member-Collection,infantrymen,legion
8601,Other,beer,company
8602,Cause-Effect,collision,fire
8603,Cause-Effect,animals,joy
8604,Component-Whole,essay,paper
8605,Component-Whole,mainmast,bark
8606,Other,Other,Other
8607,Member-Collection,surgery,concept
8608,Cause-Effect,ball,satisfaction
8609,Component-Whole,wall,dryer
8610,Other,boat,immigrant
8611,Other,Other,Other
8612,Entity-Origin,taxes,years
8613,Other,neck,bottle
8614,Other,basis,list
8615,Entity-Destination,girl,danger
8616,Other,brake,handles
8617,Entity-Origin,drug,brain
8618,Entity-Destination,phone,stage
8619,Entity-Destination,files,folder
8620,Entity-Origin,gas,camp
8621,Cause-Effect,shipwreck,pollution
8622,Other,nose,nose
8623,Other,concentrations,Inhalation
8624,Other,Other,Other
8625,Other,system,seminar
8626,Other,documentary,film
8627,Other,carpal,dies
8628,Other,institutions,symposium
8629,Other,Archives,regulation
8630,Entity-Destination,ingredients,mixing
8631,Entity-Destination,flammable,wells
8632,Other,glands,prostate
8633,Other,problems,pollution
8634,Other,Other,Other
8635,Other,guy,series
8636,Content-Container,cannabis,suitcase
8637,Entity-Destination,bat,crowd
8638,Other,oysters,net
8639,Other,topics,categories
8640,Member-Collection,ice,slab
8641,Cause-Effect,powertrain,noise
8642,Product-Producer,blouses,factory
8643,Entity-Destination,Lymphoeytes,lymphatics
8644,Other,vegetables,meal
8645,Member-Collection,files,bundle
8646,Other,Other,Other
8647,Other,diamond,necklace
8648,Cause-Effect,infection,awareness
8649,Other,orchestra,player
8650,Other,LSE,paper
8651,Other,journal,approach
8652,Other,Other,Other
8653,Entity-Origin,evidence,results
8654,Other,data,tables
8655,Cause-Effect,Wind,erosion
8656,Member-Collection,investors,syndicate
8657,Other,Other,Other
8658,Other,display,status
8659,Cause-Effect,oil,acne
8660,Other,alliance,chapter
8661,Other,producers,cartoon
8662,Other,Other,Other
8663,Entity-Destination,hunter,cave
8664,Instrument-Agency,coopers,barrels
8665,Component-Whole,claws,buzzard
8666,Other,shocks,car
8667,Other,strings,strings
8668,Member-Collection,expectations,fistful
8669,Member-Collection,goods,cache
8670,Entity-Destination,hardwire,brain
8671,Other,box,pistol
8672,Other,tale,pair
8673,Other,gears,Already
8674,Component-Whole,routinely,table
8675,Component-Whole,roof,building
8676,Other,registration,law
8677,Other,bone,spot
8678,Other,bar,solid
8679,Other,manor,smallholdings
8680,Other,package,author
8681,Other,Other,Other
8682,Other,practices,tract
8683,Other,outsiders,teeth
8684,Component-Whole,door,truck
8685,Other,Other,Other
8686,Other,collapse,ghost-ship
8687,Entity-Origin,growth,area
8688,Entity-Origin,name,goddess
8689,Content-Container,equipment,cabinet
8690,Cause-Effect,earthquake,tsunami
8691,Other,execution,debate
8692,Entity-Origin,voice,bed
8693,Content-Container,taperecorder,cabinet
8694,Other,comedy,total
8695,Content-Container,pizza,trashbag
8696,Other,role,synthesist
8697,Other,Other,Other
8698,Entity-Destination,electrodes,brain
8699,Other,Other,Other
8700,Other,painter,self-portrait
8701,Other,Other,Other
8702,Component-Whole,hinge,book
8703,Other,running,dowel
8704,Other,grain,drink
8705,Cause-Effect,agreements,diversion
8706,Member-Collection,problems,Examples
8707,Content-Container,books,suitcase
8708,Cause-Effect,stress,ulcer
8709,Other,land,mother
8710,Entity-Destination,audiencestudies,intellectualinquiry
8711,Product-Producer,call,colleague
8712,Other,parties,baboons
8713,Other,clutch,car
8714,Member-Collection,vultures,committee
8715,Content-Container,money,chest
8716,Component-Whole,contention,northeast
8717,Other,bees,people
8718,Other,accounts,couple
8719,Content-Container,recipe,safe
8720,Cause-Effect,demand,Recessions
8721,Other,entrance,Work
8722,Other,guy,story
8723,Other,stage,headliner
8724,Other,Other,Other
8725,Message-Topic,Questions,aspects
8726,Instrument-Agency,tongue,boy
8727,Other,mound,pit
8728,Content-Container,milk,pail
8729,Other,audience,articles
8730,Other,player,player
8731,Other,collapse,recession
8732,Instrument-Agency,objects,punks
8733,Other,Sinbad,Tales
8734,Entity-Origin,bourbon,barrel
8735,Other,stream,heads
8736,Other,weakness,capsule
8737,Other,Other,Other
8738,Content-Container,money,bag
8739,Other,exhibition,demands
8740,Cause-Effect,death,cancellation
8741,Other,Other,Other
8742,Instrument-Agency,outlet,man
8743,Entity-Destination,powder,cup
8744,Component-Whole,song,rapper
8745,Entity-Origin,problems,policy
8746,Other,space,arm
8747,Other,stack,stack
8748,Cause-Effect,bacteria,pneumonia
8749,Entity-Origin,show,slot
8750,Other,data,seniors
8751,Other,fly,plague
8752,Cause-Effect,water,stain
8753,Other,side,station
8754,Cause-Effect,injury,bleeding
8755,Entity-Destination,team,territory
8756,Product-Producer,book,friend
8757,Entity-Destination,flour,bowl
8758,Entity-Destination,specimens,jar
8759,Message-Topic,chapter,Nova
8760,Other,lakes,ongoing
8761,Entity-Origin,insulin,pancreas
8762,Entity-Origin,insulin,pancreases
8763,Other,basket,mother
8764,Cause-Effect,caterpillars,disease
8765,Product-Producer,Mouth,vase
8766,Other,missile,hole
8767,Other,speech,proposals
8768,Product-Producer,films,filmmakers
8769,Product-Producer,vaccine,maker
8770,Content-Container,tape,box
8771,Component-Whole,crack,humidor
8772,Entity-Destination,complexity,mix
8773,Other,rural,family
8774,Other,light,talent
8775,Cause-Effect,Prometheus,perturbations
8776,Instrument-Agency,spreadsheet,editor
8777,Content-Container,cream,cup
8778,Other,grid,diagrams
8779,Other,silica,skeleton
8780,Content-Container,medal,squarebox
8781,Other,jobless,crisis
8782,Other,Other,Other
8783,Other,port,workers
8784,Entity-Origin,maid,yesterd
8785,Other,binder,trials
8786,Component-Whole,systems,activities
8787,Entity-Origin,juice,orange
8788,Other,books,transformation
8789,Other,woman,boy
8790,Instrument-Agency,identifier,server
8791,Entity-Destination,concrete,new
8792,Entity-Destination,soldiers,battles
8793,Component-Whole,section,mast
8794,Other,box,lies
8795,Member-Collection,lions,pride
8796,Other,Other,Other
8797,Product-Producer,conspiracytheory,independent
8798,Member-Collection,attacking,wolfpack
8799,Entity-Origin,quote,email
8800,Entity-Destination,array,responder
8801,Instrument-Agency,employee,person
8802,Other,raised,statue
8803,Other,aldermen,bench
8804,Other,minutiae,personality
8805,Other,chains,total
8806,Content-Container,gun,safe
8807,Component-Whole,helve,hammer
8808,Component-Whole,nails,hand
8809,Component-Whole,porch,stoics
8810,Entity-Origin,ale,grain
8811,Instrument-Agency,profiles,teachers
8812,Cause-Effect,utilities,corruption
8813,Other,ground,system
8814,Other,book,essays
8815,Other,Other,Other
8816,Content-Container,pig,crate
8817,Other,mathematicians,techniques
8818,Other,book,reminiscent
8819,Component-Whole,battalion,cavalry
8820,Component-Whole,pin,wheel
8821,Other,Other,Other
8822,Component-Whole,body,congregation
8823,Other,therapist,way
8824,Member-Collection,applications,crush
8825,Entity-Destination,baby,home
8826,Message-Topic,evening,courage
8827,Other,areas,species
8828,Instrument-Agency,gas,generally
8829,Cause-Effect,creatures,scare
8830,Message-Topic,film,insight
8831,Other,Other,Other
8832,Entity-Origin,word,root
8833,Other,being,butt
8834,Entity-Origin,paper,thesis
8835,Instrument-Agency,cameras,photographers
8836,Entity-Origin,train,airport
8837,Component-Whole,teeth,shark
8838,Other,bottles,girls
8839,Member-Collection,warlocks,coven
8840,Other,piece,flint
8841,Cause-Effect,ban,debate
8842,Member-Collection,curs,cowardice
8843,Other,cup,latte
8844,Message-Topic,chapter,impact
8845,Other,lives,music
8846,Entity-Destination,wheat,countries
8847,Content-Container,telegraph,box
8848,Message-Topic,report,committeeactivities
8849,Entity-Destination,guests,wedding
8850,Other,Urgent,society
8851,Other,ranch,ranches
8852,Other,sand,glass
8853,Entity-Origin,name,series
8854,Member-Collection,asteroids,belt
8855,Other,boutique,area
8856,Content-Container,chabazite,U-tube
8857,Other,oil,spill
8858,Cause-Effect,outdoor,strain
8859,Cause-Effect,collision,damage
8860,Entity-Destination,general,role
8861,Other,Other,Other
8862,Entity-Destination,disposes,area
8863,Other,depression,cocaine
8864,Component-Whole,areas,kingdom
8865,Component-Whole,railing,bridge
8866,Other,rules,game
8867,Entity-Destination,squatters,building
8868,Component-Whole,greenhouses,farm
8869,Other,tension,clauses
8870,Entity-Destination,tube,magnet
8871,Other,coterie,issues
8872,Other,builder,construction
8873,Component-Whole,heel,leg
8874,Other,Other,Other
8875,Other,wind,electricity
8876,Member-Collection,snakes,pit
8877,Other,1984,lambs
8878,Other,series,clip
8879,Cause-Effect,exploitation,suffering
8880,Other,literature,development
8881,Content-Container,body,drum
8882,Other,maize,spirits
8883,Component-Whole,fence,neighbour
8884,Component-Whole,magnet,mechanism
8885,Cause-Effect,verdict,gangs
8886,Other,tablet,addition
8887,Message-Topic,films,results
8888,Other,art,work
8889,Other,hand-washing,cold
8890,Entity-Origin,neologisms,literature
8891,Content-Container,body,suitcase
8892,Product-Producer,program,author
8893,Other,rotors,helicopters
8894,Entity-Origin,Responses,provosts
8895,Other,Other,Other
8896,Other,Other,Other
8897,Member-Collection,woodpeckers,descent
8898,Entity-Destination,setup,chimney
8899,Entity-Origin,jam,Strawberry
8900,Other,Other,Other
8901,Message-Topic,book,nature
8902,Other,movements,league
8903,Entity-Destination,poison,milk
8904,Other,problem,times
8905,Entity-Origin,assignment,office
8906,Member-Collection,interacting,society
8907,Other,Other,Other
8908,Other,talks,talks
8909,Other,weaving,stories
8910,Message-Topic,study,problems
8911,Other,sergeant,salary
8912,Message-Topic,report,conditions
8913,Other,message,soldier
8914,Other,key,growth
8915,Other,Other,Other
8916,Other,album,sessions
8917,Other,Other,Other
8918,Other,software,engineer
8919,Other,market,discussion
8920,Other,software,software
8921,Other,Kahlua,fire
8922,Product-Producer,film,maker
8923,Other,trousers,pocket
8924,Product-Producer,temple,monk
8925,Other,president,corporation
8926,Other,mop,firmly
8927,Other,Other,Other
8928,Other,hospital,nails
8929,Message-Topic,treat,paw
8930,Other,cylinder,gas
8931,Other,Other,Other
8932,Component-Whole,plug,valve
8933,Other,cradle,sister
8934,Member-Collection,piglets,litter
8935,Component-Whole,department,store
8936,Other,Other,Other
8937,Cause-Effect,appointment,election
8938,Content-Container,polonium,capsule
8939,Entity-Destination,items,store
8940,Cause-Effect,immunizations,fever
8941,Other,plate,designer
8942,Entity-Destination,busloads,contention
8943,Other,mother,friend
8944,Other,horses,cattle
